Listing_num,Address,City,House_type,Price,Estimated_price,Estimated_on,Bedroom_num,Washroom_num,Parking_num,Tax,Maintenance,Building_age,Size,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Property_style,Exposure,Description
C4856608,(Address not available),Waterfront Communities C8 - Toronto,Condo Apt,"$ 529,000","$552,530",As of 2020-08-20,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,675",$554/month,"water,hydro,heat",-,2020-08-04,2020-08-19,"$2,300",3.24%,Sherbourne / Front,Apartment,W,"Well Appointed 1 Bedroom Plus Den In The Heart Of Downtown. Spacious Galley Kitchen, Lots Of Cupboards And A Breakfast Bar. Open Concept Living/ Dining Areas And The Flexibility Of A Den For A Home Office. Large Master Bedroom With Walk In Closet , Four Piece Bath And Laundry...Minutes To Restaurants, St. Lawrence Market, Distillery District, Ttc, Union Station, And All The Night Life Downtown Can Afford.
Existing Fridge, Stove, Washer, Dryer"
C4869709,Unit 511 - 60 Tannery Rd,Waterfront Communities C8 - Toronto,Condo Apt,"$ 529,000","$497,807","<selenium.webdriver.remote.webelement.WebElement (session=""e9c75942a82d0725041d1cb26d80edc9"", element=""4d326f42-7af8-4186-84df-486d7981e913"")>",1 Bedrooms,1 Bathrooms,0 Garage,$ -,$278/month,"water,heat",-,2020-08-13,2020-09-11,"$1,769",3.38%,Front & Cherry,Apartment,W,"Live In One Of The Best Up And Coming Neighborhood's In Toronto. The Canary District Is Located Between The Distillery District And The Future ""East Harbour"" West Donlands. Beautiful Brand New 1 Bedroom Condo Is Designer Inspired. Amazing Open Floor Plan That Incudes 9' High Ceilings, Modern Kitchen With S/S Integrated Appliances, Caesar Stone Counters, And A Large Private Balcony. Amazing Opportunity To Own!
S/S Integrated Appliances ( B/I Microwave & Ceramic Top Stove, Fridge & Dishwasher) Washer/Dryer. All Light Fixtures."
C4895881,Unit 1105 - 60 Tannery Rd,Waterfront Communities C8 - Toronto,Condo Apt,"$ 789,900","$768,879",As of 2020-09-10,2+1 Bedrooms,2 Bathrooms,1 Garage,$ -,$588/month,"water,heat",New,2020-09-02,2020-09-10,"$2,864",3.34%,Front St E/Cherry St,Apartment,S,"Brand New Contemporary 2+1 Bdrm, 2 Baths In Boutique Canary Block Bldg In Canary District! 1 Parking, 1 Locker Included. Master W/3-Pc Ensuite. Den Offers Private Space To Work From Home. Sleek Designer-Look Cabinetry. South Facing Unit With View Of Lake & Cn Tower From Large Balcony. Walk To Distillery, 18 Acre Park, Ymca, Restaurants, Cafes. Easy Access To Transit, Dvp, Gardiner. Mins To Financial Core. Great Amenities. Don't Miss This Fabulous Opportunity.
Fridge, Stove, B/I Dishwasher, Microwave. Washer, Dryer. All Window Coverings. All Electric Light Fixtures (Exclude: Chandelier In Living Rm - To Be Replaced With Standard Light Fixture)"
C4899269,Unit 319 - 25 The Esplanade,Waterfront Communities C8 - Toronto,Condo Apt,"$ 599,900","$596,715",As of 2020-09-04,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,769",$418/month,"water,hydro,heat",-,2020-09-04,2020-09-04,"$2,207",3.09%,Yonge/The Esplanade,Apartment,S,"Sunny South-Facing Suite In The Heart Of Downtown! Want To Avoid Elevators? Easily Take The Stairs To & From This 3rd Floor Unit! Walkscore 95, Bikescore 91, Transit Score 100! Great Starter Condo, Investment Property Or Pied-A-Terre In The City! Extremely Well Managed Building. Minutes Walk To Union Stn, Sony Centre, St. Lawrence Mrkt, Restaurants & All The Best Of The 6! Move-In As-Is Or Update To Your Exact Taste & Style! Easy Dvp & Gardiner Access, Too!
Includes: Fridge, Stove, Built-In Dishwasher, Clothes Washer & Dryer, All Elfs, Curtain Rods & Water Filtration System (As-Is). Lg Storage Locker On Same Floor As Unit! Rental Parking Nearby. Pool, Gym, 24 Hr Concierge, Party Room & More!"
C4864775,Unit 910 - 60 Tannery Rd,Waterfront Communities C8 - Toronto,Condo Apt,"$ 899,000","$913,003",As of 2020-08-10,3 Bedrooms,2 Bathrooms,1 Garage,"$ 4,500",$580/month,"water,heat",-,2020-08-10,2020-08-10,"$3,692",3.34%,Front And Cherry,Apartment,Sw,"Brand New Designer 3 Bedroom With Incredible South West Exposure Filling This Unit With Tons Of Natural Light. Balcony Wraps Around The Entire Suite Adding Another 300 Sq Feet Of Space To This Spectacular Unit. This Never Lived In Unit Has Amazing Split Bedrooms, Lots Of Upgrades And Designer Colors.
Fridge, Stove Dishwasher, Washer/Dryer"
C4802018,Unit 824 W - 177 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,"$ 579,000","$593,346",As of 2020-06-22,1 Bedrooms,1 Bathrooms,0 Garage,$ -,$323/month,"water,heat",New,2020-06-22,2020-06-22,"$1,913",3.01%,Front/Sherbourne,Apartment,W,"Clear West Skyline Views From This Brand New Condo By Pemberton! Occupancy Estimated End Of 2022. Prime Location On Front St E & Sherbourne- Steps To Financial District, Union Station, St Lawrence Mkt & Waterfront! Functional 1 Bedroom, 1 Bath And Balcony! Excess Of Amenities Including Infinityedge Pool, Rooftop Cabanas, Outdoor Bbq Area, Basketball Court, Games Room, Gym, Yoga Studio, Party Room And More! This East Core Development Is Not To Be Missed!
9' High Smooth Ceilings, 7 1/2"" Wide Premium Laminate Flooring, Stacked Washer/Dryer 27"", S/S Appliances, Quartz Window Sills, Frameless Glass Shower, Roller Shades On All Windows And Doors."
C4740719,Unit 1409 - 16 Bonnycastle St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 968,000","$948,862",As of 2020-06-18,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,177",$521/month,heat,-,2020-04-10,2020-06-18,"$3,500",3.3%,Queens Quay E/Lower Sherbourne,Apartment,Sw,"Spacious & Bright 2 Split Brs Corner Unit Facing Southwest W/Amazing Lake & City & Park View ($40K Premium)! $$$ Upg'd: Flr To Ceiling Wndws, 9Ft Ceiling, Hardwood Flr, Wide Open Dining+Living Rm. Large Centre Island, S/S Appliances. Quick Easy Access To Waterfront, Sugar Beach, George Brown College, Loblaw, Dvp& Gardiner, Free Daily Shuttles To Union Station! 24 Hrs. Concierge, Lake View Infinity Pool, Steam Room, Sauna, Yoga & Pilates, Cafe, Bar, Billiard.
One Parking Included. Hi-End Integrated S/S Appliances, Fridge, Stove, Cooktop, Range Hood W/Microwave, Dishwasher, Ensuite Washer/Dryer, Blinds. All Blinds Included. All Elfs."
C4896032,Unit 508 - 15 Lower Jarvis St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 685,000","$662,145",As of 2020-09-11,1+1 Bedrooms,1 Bathrooms,1 Garage,$ 1,$448/month,"water,heat",-,2020-09-02,2020-09-10,"$2,192",2.97%,Lower Jarvis & Queens Quay,Apartment,W,"Bright And Spacious, Brand New 1+1 745Sqft Daniels Built Condo In The Heart Of The City. Gourmet Kitchen With Quartz Countertops, S/S Miele Appliances. Upgraded 4 Piece Bath. Over 13K In Builder Upgrades. Murphy Bed For Guests, West View Of The City And Partial View Of The Lake From The Balcony. Comes W/ 1 Underground Parking (50K Value) 1 Locker. Conveniently Located Across Loblaws, Walking Distance To The Lake, Restaurants, Bars, Walking Trails.
Includes All Existing Miele S/S Appliances And Washer & Dryer. Basketball Court, Tennis Court, Gym, Party Room, Meeting Room. Exclude: Hot Water (If Rental)."
C4880308,Unit 702 - 39 Sherbourne St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 499,000","$542,527",As of 2020-09-03,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,087",$423/month,"water,heat",-,2020-08-21,2020-09-03,"$2,035",2.97%,King St E & Sherbourne St,Apartment,S,"This 1 Bdrm Unit Has It All! Boutique Building? Yes. Historic Building Character With Modern Elements? Yes. Starbucks At Your Door? Yes. Grocery Store Around The Corner? Yes. Bright Modern Open Concept Layout With Wide Plank Flrs Throughout, 9' Smooth Ceilings. European Style Kitchen W/ High-End Built-In Appliances. Centre Island W/ Functional Roll-Out Dining Ext. Steps To Financial Core, St. Lawrence Market, Distillery District. 96 Walk Score!
Stove-Top, B/I Dishwasher, B/I Fridge, S/S Oven, S/S Microwave, S/S Hood Fan, Front Loading Washer & Dryer, Window Solar Shades. Perfect For A First Time Buyer, Investor-Super Easy To Rent Out, Or Just As A Pied-A-Terre In The City."
C4871254,Unit 2505 - 15 Lower Jarvis St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 1,029,900","$1,018,211",As of 2020-08-28,2 Bedrooms,2 Bathrooms,1 Garage,$ -,$1/month,"water,heat",-,2020-08-13,2020-08-14,"$2,650",2.97%,Queens Quay & Lower Jarvis,Apartment,Sw,"Daniels Lighthouse West Tower Brings You Right To Toronto's Waterfront. Beaches, Waterfront Boardwalk, Arts And Entertainment. Spacious Brand New 2 Bed+2 Bath South West Corner Unit With Stunning Lake & Sugar Beach View! Wrap Around Balcony. Centrally Located At Lower Jarvis And Queens Quay. Close To Hwy, Loblaws, Sugar Bech, St Lawrence Market And The Distillery District. Fantastic Opportunity To Be By The Waterfront
Brand New Miele Appliances. Many Upgrades. Building Amenities Included 24 Hr Concierge, A Fitness Centre, Theatre, Arts & Crafts Studio, Garden Prep Studio,Tennis/Basketball Court & Gardening Plots & Much More. 1 Parking + 1 Locker Included"
C4898279,Unit Ph47 - 109 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,"$ 750,000","$753,520",As of 2020-09-11,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,801",$719/month,"water,hydro,heat",-,2020-09-04,2020-09-11,"$2,500",2.28%,Jarvis & Front,Apartment,W,"Rarely Offered Gorgeous 2 Bed 2 Bath Condo, Unobstructed West Exposure Overlooking Historic St Lawrence Market Downtown And Cn Tower This Unit Also Includes Parking And Locker. This Spacious & Bright Unit Is West Facing. Living W/ Floor To Ceiling Windows, Laminate Floors, Spacious Bedrooms, Master En-Suite & Walk Thru Closet. Walk To Union Station, Financial District, Restaurants, Waterfront, Transit. Walk Score 100. 24 Hr Concierge.
Fridge, Stove, Dishwasher, Washer & Dryer, Window Coverings, Elf's, 1 Fob For Main Access, 2 Sets Of Keys, 1 Remote For Parking Garage. Status Certificate On Order."
C4884698,Unit 1506 Sw - 177 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,"$ 1,345,000","$1,346,768",As of 2020-09-01,3+1 Bedrooms,3 Bathrooms,2 Garage,$ -,$726/month,"water,heat",New,2020-08-25,2020-09-01,"$4,257",2.96%,Front/Sherbourne,Apartment,Sw,"Wow! Welcome To Your ""4 Bedroom"" Oasis With Clear South And West Views! Endless Wraparound Balcony Frames Your Unobstructed Double Exposure From This Prime East Core Development. Wake Up To Cn Tower Views From Your Master Bedroom W/ 4Pc Ensuite + Separate Balcony. Sizeable Den W/ Closet Can Be Used As A Separate Bedroom/Office/Closet. Brand New Building Boasts The Greatest Amenities, Ready In 2022!
9' High Smooth Ceilings, 7 1/2"" Wide Premium Laminate Flooring, Stacked Washer/Dryer 27"", S/S Appliances, Quartz Window Sills."
C4903567,Unit 2310E - 177 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,"$ 899,900","$874,818",As of 2020-09-09,3 Bedrooms,2 Bathrooms,0 Garage,$ -,$549/month,"water,heat",-,2020-09-09,2020-09-11,"$2,819",2.93%,Front/Sherbourne,Apartment,Se,"Brand New 900 Sqft Condo W/310 Sqft Lake-Facing Wrap-Around Balcony(Extremely Rare).Gorgeous Lake Views From Every Room. Walk Score 99:Steps To St Lawrence Mkt,Distillery District,Waterfront,Financial District, Union Station & More. Endless Amenities; Gym,Yoga/Pilates Studio,Basketball Court,Theatre,Party Room,Games Room,Outdoor Dining W/ Bbq,Infinity-Edge Pool W/ Cabanas.Rogers Wi-Fi Internet Incl. In Maintenance. Flexible Payment Terms (In 2-3 Instalments)
9' High Smooth Ceilings, 7 1/2"" Wide Premium Laminate Flooring, Stacked Washer/Dryer 27"", S/S Appliances, Quartz Window Sills, Frameless Glass Shower, Roller Shades On All Windows And Doors."
C4878645,Unit 210 - 1 Scott St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 930,000","$911,459",As of 2020-09-10,1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,567",$614/month,"water,heat",-,2020-08-20,2020-09-09,"$3,400",3.17%,Yonge & Front,Loft,S,"Luxury Modern Dt Living At Its Finest. Nearly 1000 Sqft Loft Boasting Spacious Open Concept Floor Plan W/ Flexible, Functional Layout. Captivating 2 Storey Floor-To-Ceiling Windows W/Oversized Master Bedroom. $$$ Upgrades Throughout. Steps Away From Financial District, St Lawrence Market & Union Stn. Perfectly Move-In Ready - Rare Opportunity To Call This Gem Your Home.
Custom Order Engineered Hardwood Floors & Premium Light Fixtures. S/S Fridge, Stove, Dishwasher, Stackable Front Loading Washer/Dryer. State Of The Art Amenities & 24 Hr Concierge. Low Maintenance Fees."
C4905555,Unit 426 - 222 The Esplanade,Waterfront Communities C8 - Toronto,Condo Apt,"$ 629,000","$638,774",As of 2020-09-10,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,179",$966/month,"water,hydro,heat",31-50,2020-09-08,2020-09-10,"$2,876",2.99%,Front/Sherbourne,Apartment,Se,"Very Centrally Located Condo On The Esplanade In Downtown Toronto. Walk A Few Steps East To The Distillery District, A Few Steps West To The St. Lawrence Market. Easy Access To Everywhere! Two Bedrooms, 2 Washrooms (One Ensuite To The Master Bedroom) And A Solarium. This Lovely Suite Has Lots Of Space. The Building Has A Lovely Garden Oasis In The Middle Of Downtown Toronto. Maintenance Fees Include Hydro And Water.
Brand New Stainless Steel Fridge, Stove, Dishwasher And Range Hood. New Faucets In The Kitchen And Bathrooms."
C4894137,Unit 204 - 1 Scott St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 899,900","$894,523",As of 2020-09-01,1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,735",$655/month,"water,heat",11-15,2020-09-01,2020-09-01,"$3,400",3.15%,Yonge St. / The Esplanade,Loft,W,"Rarely Offered Custom 2-Storey. 1K Sq. Ft. Modern Loft In ""London On The Esplanade"". Steps From St. Lawrence Market, Bay St. & Union Station. Sun-Filled, West Facing With 20Ft Ceiling. Open Concept With Granite Kit Island. Perfect For Entertaining. Great Parking Spot, Easy Access To All Amenities. Quick Outside Access. 2nd Floor Boast Huge Master Br, Rare 5 Piece Master Ensuite With His And Her Marble Sinks, Tub,Shower And Huge Custom Walk-In Closet.
Upgraded Finishes W/Eng Hrdwd,Ss Kit Appliances,Custom W/I,Glass B/Splash,Custom Window Covers. Great Building W/All Amenities; Outdoor Pool + Hot Tub, His/Her Steam,Gym, Bbq, Billiards, Library, Theatre, Dog Friendly, Steps To Bercy Park."
C4901314,Unit 2401 - 170 Bayview Ave,Waterfront Communities C8 - Toronto,Condo Apt,"$ 498,000","$531,066",As of 2020-09-08,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,027",$341/month,0-5,500-599 feet²,2020-09-08,2020-09-11,"$1,958",3.06%,King St E & Lower River St,Apartment,Sw,"2401 In Award Winning Rc3 Has Magnificent Sw Views Of Lake Ontario &City Skyline. This 1-Bed Loft Has A Customized Layout W/High-End Eng. White Oak Throughout, &Approx. 550 Sq. Ft. Inter. +101 Sq.Ft. Of Outdoor Living Space Through 2 W/O's. Large Master W/Ensuite, &Sit-Down Closet. Modern Kitchen,W/Upgraded Movable Island Which Doubles Storage. Includ. Storage Locker & Bicycle Unit, +Modern Roller Shades. Steps From Queen/King Ttc Streetcar, 18-Acre Park.
Integr. Applia, Under Cab Light, Soft Close, Lutron/Hue, Nest, Composite Decking, Phenomenal Amenities: Off-Leash Dog Park(Residents Only), Claude Cormier Outdoor Pool &Rooftop Sun Deck, 2,000 Sq.Ft. Gym, Guest Suite, Visitor Parking &More!"
C4885779,Unit 1608 - 70 Distillery Lane,Waterfront Communities C8 - Toronto,Condo Apt,"$ 1,099,000","$1,086,736",As of 2020-08-26,2 Bedrooms,2 Bathrooms,2 Garage,"$ 3,550",$806/month,"water,heat",6-10,2020-08-26,2020-08-26,"$4,078",3.06%,Cherry St/Lakeshore,Apartment,Sw,"Rarely Available Corner Suite On A High Floor With Sweeping Views Of The Cn Tower & Lake. Enjoy The View From The Floor To Ceiling Windows And Your Incredible Wrap Around Balcony- Ideal For Lounging Or Gardening. Incredible Split Plan Allows For No Wasted Space. Upgraded Kitchen With Integrated High End Appliances, Granite Counters And Extended Cabinetry. Stunning Hardwood Flooring Throughout. Beautiful Suite In The Distillery District.
2 Parking Spots, Incl A Rough In For Electric Car! One Of The Largest Lockers (Size Of Approx. 4 Cage Lockers). Liebherr Fridge, Aeg Appliances & Bosch Washer/Dryer. Balcony Flooring. A+ Building Amenities. See Link For Video & 3D Tour."
C4856710,Unit 721 - 12 Bonnycastle St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 599,900","$612,645",As of 2020-09-03,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,240",$458/month,0-5,500-599 feet²,2020-08-03,2020-09-03,"$2,221",2.88%,Queens Quay E/Lower Sherbourne,Apartment,Sw,"**Excellent Location In Downtown Waterfront**1 Yr New Award-Winning Building**South-West View Of Lake & City,Sided Onto Park**Steps To Lake,Loblaws, Lcbo, Restaurant, Ttc At Door Step**This Luxury 545 Sqft 1 Bedroom + 1 Bath Includes One Parking, Large Kitchen Island With Breakfast, 9 Foot Ceilings**5-Star Hotel Style Infinity Outdoor Pool,Sun Decks,Bbq Terrace,Billiards Rm,Yoga Rm,Hot Tub &Steam Sauna, Gym Rm,Dining Bar,Lounge,Guest Suites Etc.
**Maintenance Included Internet And One Underground Parking**B/I Fridge & Dishwasher, B/I Cook Top & Oven, Microwave, Hood Range, Front Load Washer & Dryer**All Window Coverings**All Light Fixtures**"
C4902708,Unit 724 - 51 Trolley Cres,Waterfront Communities C8 - Toronto,Condo Apt,"$ 509,000","$535,461",As of 2020-09-10,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,745",$288/month,-,500-599 feet²,2020-09-08,2020-09-10,"$1,928",3.15%,King & River,Apartment,N,"Wonderful 1 Bedroom Loft At Rivercity. Floor To Ceiling Windows, Exposed Concrete Ceiling. Heralded As One Of Toronto's Most Stunning Examples Of Modern Architecture, River City Is A Leed Gold Carbon Neutral Development. Just Steps To Trendy Riverside, Leslieville, Distillery And Downtown. A Stones Throw From Sprawling Corktown Common Park, And Easy Access To The Dvp & Qew.
The Building Amenities Are Incredible! S.S. Full-Size Fridge, Full-Size Stove, B.I Dishwasher, Washer, Dryer, All Elfs. Be Sure To Click On The Interactive Tour & Floor Plan!"
C4859634,Unit 607 - 12 Bonnycastle St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 669,000","$657,640",As of 2020-08-06,1+1 Bedrooms,1 Bathrooms,0 Garage,$ -,$470/month,0-5,600-699 feet²,2020-08-06,2020-08-06,"$2,150",2.86%,Queens Quay East & Bonnycastle,Apartment,E,"Priced For Quick Sale***Award Wining Luxury Monde Condos By Great Gulf ***Elegant Waterfront Living***One Bedroom+Den, 695 Sq.Ft.*** Den Can Be Use As A Second Bedroom ***Quartz Countertop***Eng.H.W. Floor***Ultra Modern Appliances***9Ft Smooth Ceilings***State Of The Art Building***Leed Gold Certification***19000 Sqft Amenities***Walking Distance To Lake/George Brown College***Minutes From Gardiner/Dvp
Fridge, Stove, Oven, D/W, Microwave, Washer And Dryer - Concierge, Lake View Infinity Pool, Saunas, Caterers Kitchen, Partyroom, Exercise Room, Yoga & Pilates, Steam Room, Guest Suites, Garden, Cafe, Bar, Billiards... Ets"
C4892177,Unit 1112 - 39 Queens Quay E,Waterfront Communities C8 - Toronto,Condo Apt,"$ 706,000","$722,511",As of 2020-08-31,1+1 Bedrooms,2 Bathrooms,0 Garage,"$ 3,155",$432/month,"water,heat",0-5,2020-08-31,2020-08-31,"$2,532",2.84%,Yonge St & Queens Quay,Apartment,E,"Brilliantly Located At Foot Of Yonge St. Walking Distance To Union Station. 1Br + Den, 10 Ft Ceilings, Hardwood Throughout, Spa Like Bathroom W/ Separate Shower & Tub. Functional Floor Plan, Nestled Den Is Tucked Away From Rest Of The Apartment Providing Excellent Workspace. Kitchen Has Top Of The Line Miele Appliances, Fridge And Dishwasher, Balcony Access Through The Living Area. Show To Your Fussiest Clients 10+++
State Of The Art Amenities Like A 5 Star World Class Hotel Includes: Concierge, Gym, Indoor & Outdoor Pool, Meeting/Party Rms, Visitor Parking, Theater Room + Much More! All Elf's & Blinds Included."
